loss,accuracy,lr
0.4396398906912725,0.8091024160385132,0.0010000000474974513
0.39520813421111944,0.8065739274024963,0.0010000000474974513
0.3822932156690605,0.7964601516723633,0.0010000000474974513
0.37361248001437425,0.8192161917686462,0.0010000000474974513
0.36225320283893386,0.8166877627372742,0.0010000000474974513
0.35534907080581607,0.8166877627372742,0.0010000000474974513
0.3611274838598278,0.8293299674987793,0.0010000000474974513
0.351452495596653,0.8078382015228271,0.0010000000474974513
0.3280250894284881,0.8381795287132263,0.0010000000474974513
0.3174674961758323,0.8293299674987793,0.0010000000474974513
0.32205557096019555,0.8343868255615234,0.0010000000474974513
0.2842379519068336,0.8457648754119873,0.0010000000474974513
0.26626711861523605,0.8571428656578064,0.0010000000474974513
0.25596489543483775,0.8773704171180725,0.0010000000474974513
0.24413879381495088,0.8824273347854614,0.0010000000474974513
0.23439515884094383,0.8811630606651306,0.0010000000474974513
0.18619343031824162,0.9127686619758606,0.0010000000474974513
0.17040463309975248,0.9228824377059937,0.0010000000474974513
0.1292209638242625,0.9582806825637817,0.0010000000474974513
0.1661405315252984,0.9254108667373657,0.0010000000474974513
0.1508848128461205,0.9329962134361267,0.0010000000474974513
0.14318549226117044,0.9342604279518127,0.0010000000474974513
0.149767838135908,0.9304677844047546,0.0010000000474974513
0.1211360661706189,0.9544879794120789,0.0010000000474974513
0.11586287012971307,0.9494311213493347,0.0010000000474974513
0.09354074097764778,0.9633375406265259,0.0010000000474974513
0.08351654820756424,0.9671302437782288,0.0010000000474974513
0.09372670736573589,0.9620733261108398,0.0010000000474974513
0.0887417082219148,0.9608091115951538,0.0010000000474974513
0.06223995149060236,0.975979745388031,0.0010000000474974513
0.0634072616168883,0.975979745388031,0.0010000000474974513
0.057007937146970056,0.9772440195083618,0.0010000000474974513
0.03917798202122207,0.984829306602478,0.0010000000474974513
0.04297040237111479,0.982300877571106,0.0010000000474974513
0.03811087176043602,0.9873577952384949,0.0010000000474974513
0.03834308458753542,0.982300877571106,0.0010000000474974513
0.043633499989279,0.9873577952384949,0.0010000000474974513
0.05016264905293582,0.9810366630554199,0.0010000000474974513
0.06562940554055191,0.9772440195083618,0.0010000000474974513
0.06043810655707882,0.9797724485397339,0.0010000000474974513
0.04740851272636961,0.9810366630554199,0.0010000000474974513
0.048874093104252773,0.9860935807228088,0.0010000000474974513
0.04468414965456566,0.982300877571106,0.0010000000474974513
0.03453755888301413,0.9873577952384949,0.0010000000474974513
0.04823799825988136,0.9810366630554199,0.0010000000474974513
0.06426897893192343,0.9696586728096008,0.0010000000474974513
0.05283247365754017,0.9797724485397339,0.0010000000474974513
0.04652683983419171,0.982300877571106,0.0010000000474974513
0.05135734308883077,0.982300877571106,0.0010000000474974513
0.040600939614959676,0.9898862242698669,0.0010000000474974513
0.028646457540024397,0.9898862242698669,0.0010000000474974513
0.018416784538895684,0.9949430823326111,0.0010000000474974513
0.028873824335484,0.9886220097541809,0.0010000000474974513
0.02878752675533822,0.992414653301239,0.0010000000474974513
0.02645141439684272,0.9898862242698669,0.0010000000474974513
0.01955023703698714,0.992414653301239,0.0010000000474974513
0.017598272836973183,0.993678867816925,0.0010000000474974513
0.016730603617150924,0.9949430823326111,0.0010000000474974513
0.016283885388624502,0.993678867816925,0.0010000000474974513
0.022869108685123936,0.992414653301239,0.0010000000474974513
0.02605295770444852,0.9898862242698669,0.0010000000474974513
0.04160843232903257,0.9797724485397339,0.0010000000474974513
0.04272364370063343,0.9810366630554199,0.0010000000474974513
0.03265187429210027,0.9898862242698669,0.0010000000474974513
0.026970715559877727,0.9898862242698669,0.0010000000474974513
0.022894957546714584,0.9886220097541809,0.0010000000474974513
0.06842276093216823,0.9709228873252869,0.0010000000474974513
0.10201146622222534,0.9582806825637817,0.0010000000474974513
0.05941846572079339,0.9721871018409729,0.0010000000474974513
0.04227329876306837,0.9860935807228088,0.0010000000474974513
0.023534787961254754,0.991150438785553,0.0010000000474974513
0.021289754169139488,0.991150438785553,0.0010000000474974513
0.016999778473177542,0.9949430823326111,0.0010000000474974513
0.016613735995160042,0.992414653301239,0.0010000000474974513
0.01796405524363937,0.993678867816925,0.0010000000474974513
0.014287060279724118,0.993678867816925,0.0010000000474974513
0.014598402005117552,0.992414653301239,0.0010000000474974513
