1002 1 Retired
1003 0 "Not Retired"
1004 0 "Not Retired"
1005 0 "Not Retired"
1008 0 "Not Retired"
1013 0 "Not Retired"
1015 0 "Not Retired"
1016 0 "Not Retired"
1018 1 Retired
1020 0 "Not Retired"
1022 1 Retired
1024 0 "Not Retired"
1025 0 "Not Retired"
1027 1 Retired
1033 0 "Not Retired"
1034 1 Retired
1036 1 Retired
1039 0 "Not Retired"
1041 0 "Not Retired"
1042 0 "Not Retired"
1044 0 "Not Retired"
1045 0 "Not Retired"
1047 0 "Not Retired"
1052 0 "Not Retired"
1053 1 Retired
1054 0 "Not Retired"
1055 0 "Not Retired"
1057 0 "Not Retired"
1058 1 Retired
1059 1 Retired
1060 1 Retired
1061 0 "Not Retired"
1062 0 "Not Retired"
1064 0 "Not Retired"
1065 1 Retired
1067 1 Retired
1069 0 "Not Retired"
1073 0 "Not Retired"
1075 1 Retired
1076 1 Retired
1077 1 Retired
1078 1 Retired
1079 0 "Not Retired"
1081 0 "Not Retired"
1082 0 "Not Retired"
1083 0 "Not Retired"
1086 0 "Not Retired"
1091 1 Retired
1093 0 "Not Retired"
1094 0 "Not Retired"
1096 0 "Not Retired"
1099 0 "Not Retired"
1102 1 Retired
1107 0 "Not Retired"
1108 0 "Not Retired"
1109 0 "Not Retired"
1110 1 Retired
1112 0 "Not Retired"
1115 1 Retired
1120 1 Retired
1121 1 Retired
1122 1 Retired
1123 1 Retired
1124 0 "Not Retired"
1126 0 "Not Retired"
1130 0 "Not Retired"
1132 0 "Not Retired"
1133 0 "Not Retired"
1134 0 "Not Retired"
1136 0 "Not Retired"
1138 0 "Not Retired"
1139 0 "Not Retired"
1140 0 "Not Retired"
1141 0 "Not Retired"
1143 0 "Not Retired"
1144 0 "Not Retired"
1152 0 "Not Retired"
1153 0 "Not Retired"
1156 0 "Not Retired"
1157 0 "Not Retired"
1159 1 Retired
1160 1 Retired
1161 0 "Not Retired"
1164 0 "Not Retired"
1165 1 Retired
1166 0 "Not Retired"
1168 1 Retired
1170 1 Retired
1174 1 Retired
1176 0 "Not Retired"
1178 0 "Not Retired"
1179 1 Retired
1180 0 "Not Retired"
1182 0 "Not Retired"
1183 0 "Not Retired"
1184 0 "Not Retired"
1185 1 Retired
1191 0 "Not Retired"
1196 0 "Not Retired"
1197 1 Retired
1198 1 Retired
1199 1 Retired
1200 0 "Not Retired"
1202 1 Retired
1203 0 "Not Retired"
1212 0 "Not Retired"
1219 0 "Not Retired"
