1002 0 Few
1003 1 Many
1004 1 Many
1005 0 Few
1008 1 Many
1013 0 Few
1015 0 Few
1016 1 Many
1018 0 Few
1020 1 Many
1022 0 Few
1024 0 Few
1025 0 Few
1027 0 Few
1033 1 Many
1034 0 Few
1036 0 Few
1039 1 Many
1041 0 Few
1042 1 Many
1044 0 Few
1045 1 Many
1047 1 Many
1052 0 Few
1053 0 Few
1054 1 Many
1055 0 Few
1057 1 Many
1058 0 Few
1059 0 Few
1060 0 Few
1061 1 Many
1062 0 Few
1064 0 Few
1065 1 Many
1067 0 Few
1069 0 Few
1073 1 Many
1075 0 Few
1076 0 Few
1077 0 Few
1078 0 Few
1079 1 Many
1081 1 Many
1082 0 Few
1083 0 Few
1086 1 Many
1091 1 Many
1093 0 Few
1094 1 Many
1096 1 Many
1099 0 Few
1102 0 Few
1107 1 Many
1108 1 Many
1109 1 Many
1110 0 Few
1112 1 Many
1115 1 Many
1120 0 Few
1121 0 Few
1122 0 Few
1123 0 Few
1124 0 Few
1126 1 Many
1130 0 Few
1132 0 Few
1133 1 Many
1134 1 Many
1136 0 Few
1138 1 Many
1139 1 Many
1140 1 Many
1141 1 Many
1143 1 Many
1144 1 Many
1152 0 Few
1153 0 Few
1156 1 Many
1157 1 Many
1159 0 Few
1160 0 Few
1161 0 Few
1164 0 Few
1165 0 Few
1166 1 Many
1168 0 Few
1170 0 Few
1174 0 Few
1176 1 Many
1178 0 Few
1179 0 Few
1180 1 Many
1182 1 Many
1183 1 Many
1184 0 Few
1185 0 Few
1191 1 Many
1196 1 Many
1197 1 Many
1198 0 Few
1199 0 Few
1200 1 Many
1202 0 Few
1203 1 Many
1212 0 Few
1219 1 Many
1222 1 Many
1224 0 Few
1225 0 Few
1227 1 Many
1229 0 Few
1230 0 Few
1231 1 Many
1233 1 Many
1234 1 Many
1235 0 Few
1236 0 Few
1238 0 Few
1239 1 Many
1241 1 Many
1244 0 Few
1246 1 Many
1247 0 Few
1250 1 Many
1251 1 Many
1255 0 Few
1257 0 Few
1260 1 Many
1262 1 Many
1263 1 Many
1264 1 Many
1265 1 Many
1266 0 Few
1267 1 Many
1268 0 Few
1269 0 Few
1270 1 Many
1271 1 Many
1274 0 Few
1276 1 Many
1277 0 Few
1278 1 Many
1279 0 Few
1280 1 Many
1281 0 Few
1283 0 Few
1284 0 Few
1286 1 Many
1288 0 Few
1291 0 Few
1293 1 Many
1294 1 Many
1295 1 Many
1296 1 Many
1299 1 Many
1300 1 Many
1301 1 Many
1302 0 Few
1303 1 Many
1305 0 Few
1309 0 Few
1315 1 Many
1317 1 Many
1319 0 Few
1321 0 Few
1322 0 Few
1323 1 Many
1324 0 Few
1325 1 Many
1328 1 Many
1329 0 Few
1331 0 Few
1334 0 Few
1336 1 Many
1337 0 Few
1338 1 Many
1339 1 Many
1341 1 Many
1342 1 Many
1343 0 Few
1346 0 Few
1347 1 Many
1348 1 Many
1350 0 Few
1353 0 Few
1359 0 Few
1360 1 Many
1361 0 Few
1362 1 Many
1364 1 Many
1365 0 Few
1366 0 Few
1371 1 Many
1372 0 Few
1373 0 Few
1374 1 Many
1376 0 Few
1379 0 Few
1380 0 Few
1382 0 Few
1384 1 Many
1385 0 Few
1388 0 Few
1389 1 Many
1390 0 Few
1398 0 Few
1399 0 Few
1402 0 Few
1403 0 Few
1404 0 Few
1405 0 Few
1406 1 Many
1407 1 Many
1410 0 Few
1413 1 Many
1416 1 Many
1418 1 Many
1420 0 Few
1421 1 Many
1425 1 Many
1426 1 Many
1428 1 Many
1429 0 Few
1430 1 Many
1431 1 Many
1436 1 Many
1438 1 Many
1440 0 Few
1441 0 Few
1444 1 Many
1446 0 Few
1451 1 Many
1452 1 Many
1458 0 Few
1459 0 Few
1460 1 Many
1461 0 Few
1463 1 Many
1464 0 Few
1466 1 Many
1468 1 Many
1469 0 Few
1471 1 Many
1472 1 Many
1479 1 Many
1481 1 Many
1484 0 Few
1485 0 Few
1486 0 Few
1487 1 Many
1491 0 Few
1492 0 Few
1493 1 Many
1494 1 Many
1497 1 Many
1498 0 Few
1499 0 Few
1500 1 Many
1501 0 Few
1502 0 Few
1505 0 Few
1506 1 Many
1507 0 Few
1510 1 Many
1512 1 Many
1516 0 Few
1517 0 Few
1523 0 Few
1526 1 Many
1529 0 Few
1530 0 Few
1531 0 Few
1533 0 Few
1534 1 Many
1535 0 Few
1536 1 Many
1537 0 Few
1539 0 Few
1540 0 Few
1541 0 Few
1545 1 Many
1548 1 Many
1549 1 Many
1550 0 Few
1551 0 Few
1555 0 Few
1556 0 Few
1557 1 Many
1558 0 Few
1559 0 Few
1561 0 Few
1564 0 Few
1565 1 Many
1566 0 Few
