loss,accuracy,lr
0.6726763868331909,0.6775000095367432,0.0010000000474974513
0.5310788643360138,0.7350000143051147,0.0010000000474974513
0.4943580746650696,0.7724999785423279,0.0010000000474974513
0.4806736707687378,0.7699999809265137,0.0010000000474974513
0.47375433206558226,0.7825000286102295,0.0010000000474974513
0.437305223941803,0.7900000214576721,0.0010000000474974513
0.456635525226593,0.7799999713897705,0.0010000000474974513
0.43609837532043455,0.7875000238418579,0.0010000000474974513
0.41751823902130125,0.8424999713897705,0.0010000000474974513
0.3973899507522583,0.8324999809265137,0.0010000000474974513
0.3904881155490875,0.8475000262260437,0.0010000000474974513
0.35979246377944946,0.8374999761581421,0.0010000000474974513
0.3492502450942993,0.8575000166893005,0.0010000000474974513
0.3426104640960693,0.8475000262260437,0.0010000000474974513
0.36796327114105226,0.8424999713897705,0.0010000000474974513
0.38308063268661496,0.8550000190734863,0.0010000000474974513
0.3575968933105469,0.862500011920929,0.0010000000474974513
0.2943368268013,0.8949999809265137,0.0010000000474974513
0.2626072335243225,0.9024999737739563,0.0010000000474974513
0.20834809124469758,0.9300000071525574,0.0010000000474974513
0.18218420267105104,0.949999988079071,0.0010000000474974513
0.18610167562961577,0.9350000023841858,0.0010000000474974513
0.17174846529960633,0.9424999952316284,0.0010000000474974513
0.14183177530765534,0.9524999856948853,0.0010000000474974513
0.12342323184013367,0.9674999713897705,0.0010000000474974513
0.13260461509227753,0.9624999761581421,0.0010000000474974513
0.1782443916797638,0.925000011920929,0.0010000000474974513
0.20214679479599,0.9275000095367432,0.0010000000474974513
0.11366304397583007,0.9624999761581421,0.0010000000474974513
0.10495307922363281,0.9649999737739563,0.0010000000474974513
0.09694497168064117,0.9674999713897705,0.0010000000474974513
0.0962476310133934,0.9700000286102295,0.0010000000474974513
0.08301633656024933,0.9775000214576721,0.0010000000474974513
0.05855019927024841,0.9850000143051147,0.0010000000474974513
0.06361287295818328,0.9750000238418579,0.0010000000474974513
0.09766866564750672,0.9624999761581421,0.0010000000474974513
0.09927766680717469,0.9649999737739563,0.0010000000474974513
0.09534263253211975,0.9725000262260437,0.0010000000474974513
0.06699143677949905,0.9825000166893005,0.0010000000474974513
0.06046408012509346,0.9925000071525574,0.0010000000474974513
0.039967454969882965,0.987500011920929,0.0010000000474974513
0.037134958803653716,0.9900000095367432,0.0010000000474974513
0.02710866466164589,0.9925000071525574,0.0010000000474974513
0.044838709346950056,0.9900000095367432,0.0010000000474974513
0.0370545107871294,0.987500011920929,0.0010000000474974513
0.029528994262218475,0.9950000047683716,0.0010000000474974513
0.03257590457797051,0.9950000047683716,0.0010000000474974513
0.027311140149831773,0.9950000047683716,0.0010000000474974513
0.023049351871013642,0.9950000047683716,0.0010000000474974513
0.018971689082682132,0.9950000047683716,0.0010000000474974513
0.018730638027191163,0.9950000047683716,0.0010000000474974513
0.020072581358253957,0.9950000047683716,0.0010000000474974513
0.020821386426687242,0.9950000047683716,0.0010000000474974513
0.07626719895750284,0.9750000238418579,0.0010000000474974513
0.2165504950284958,0.9225000143051147,0.0010000000474974513
0.262494455575943,0.9225000143051147,0.0010000000474974513
0.14905548989772796,0.9350000023841858,0.0010000000474974513
0.1374188631772995,0.9474999904632568,0.0010000000474974513
0.08526415154337882,0.9750000238418579,0.0010000000474974513
0.051385470181703564,0.9950000047683716,0.0010000000474974513
0.03806642726063728,0.9850000143051147,0.0010000000474974513
0.042138582244515416,0.9900000095367432,0.0010000000474974513
0.03363653093576431,0.9900000095367432,0.0010000000474974513
0.028092967495322228,0.9950000047683716,0.0010000000474974513
0.01979976788163185,0.9950000047683716,0.0010000000474974513
0.018614811524748802,0.9950000047683716,0.0010000000474974513
0.014840382933616638,0.9950000047683716,0.0010000000474974513
0.020238720700144767,0.9950000047683716,0.0010000000474974513
0.021126901283860206,0.9925000071525574,0.0010000000474974513
0.024911735355854035,0.9925000071525574,0.0010000000474974513
0.03393254041671753,0.987500011920929,0.0010000000474974513
0.02669268921017647,0.9950000047683716,0.0010000000474974513
0.02433955281972885,0.9925000071525574,0.0010000000474974513
0.02621725156903267,0.9950000047683716,0.0010000000474974513
0.03944736063480377,0.9900000095367432,0.0010000000474974513
0.03388767994940281,0.9925000071525574,0.0010000000474974513
0.027689724639058114,0.9900000095367432,0.0010000000474974513
0.04799749165773392,0.987500011920929,0.0010000000474974513
0.03972228318452835,0.9850000143051147,0.0010000000474974513
0.03125855699181557,0.9900000095367432,0.0010000000474974513
0.037038212716579436,0.9900000095367432,0.0010000000474974513
0.02381800191476941,0.9925000071525574,0.0010000000474974513
0.02059333022683859,0.9925000071525574,0.0010000000474974513
0.015232275761663914,0.9950000047683716,0.0010000000474974513
0.016755736023187636,0.9950000047683716,0.0010000000474974513
0.01683613725937903,0.9950000047683716,0.0010000000474974513
0.016387094184756278,0.9950000047683716,0.0010000000474974513
0.013665247410535812,0.9950000047683716,0.0010000000474974513
0.011250582952052356,0.9950000047683716,0.0010000000474974513
0.012619987912476063,0.9950000047683716,0.0010000000474974513
0.013414122350513934,0.9950000047683716,0.0010000000474974513
0.014702060101553798,0.9950000047683716,0.0010000000474974513
0.011425788924098014,0.9950000047683716,0.0010000000474974513
0.009378889985382556,0.9950000047683716,0.0010000000474974513
0.00966697639785707,0.9950000047683716,0.0010000000474974513
0.007858893647789956,0.9950000047683716,0.0010000000474974513
0.0074419660214334726,0.9975000023841858,0.0010000000474974513
0.0106079638376832,0.9975000023841858,0.0010000000474974513
0.01388917125761509,0.9950000047683716,0.0010000000474974513
0.0214665393717587,0.9950000047683716,0.0010000000474974513
